Order Date,Invoice No,Customer ID,Product Name,Qty,Unit Price,Total,Region,Channel,_is_outlier
18/05/2023,INV-00540,1181,Mug Set,2,$24.00,$48.00,North,In-store,False
20/01/2024,INV-00242,1392,Espresso Machine,3,$449.00,"$1,347.00",South,Online,False
20/06/2024,INV-00284,1241,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
12/05/2024,INV-00465,1332,Coffee Beans 1kg,2,$18.50,$37.00,South,In-store,False
02/11/2023,INV-00954,1103,Milk Frother,3,$39.90,$119.70,East,Online,False
03/05/2024,INV-00639,1244,Filter Papers,3,$4.25,$12.75,East,Online,False
24/08/2023,INV-00382,1214,Filter Papers,3,$4.25,$12.75,South,Online,False
18/01/2023,INV-01169,1014,Mug Set,2,$24.00,$48.00,East,In-store,False
17/06/2024,INV-01133,1250,Mug Set,2,$24.00,$48.00,North,Online,False
15/05/2023,INV-01093,1315,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
15/05/2023,INV-00191,1168,Mug Set,1,$24.00,$24.00,East,Online,False
24/04/2023,INV-00267,1101,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
15/02/2023,INV-00675,1151,Grinder,2,$129.00,$258.00,West,Online,False
26/04/2023,INV-00196,1351,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
31/07/2023,INV-00377,1047,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
14/03/2024,INV-00771,1275,Espresso Machine,2,$449.00,$898.00,East,Online,False
07/08/2023,INV-00818,1386,Filter Papers,1,$4.25,$4.25,East,Online,False
08/02/2024,INV-01125,1169,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
30/09/2023,INV-00774,1224,Grinder,1,$129.00,$129.00,West,Online,False
06/01/2024,INV-00133,1008,Milk Frother,2,$39.90,$79.80,North,In-store,False
26/04/2023,INV-00591,1342,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
26/07/2023,INV-00659,1239,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
01/12/2023,INV-01139,1324,Filter Papers,3,$4.25,$12.75,North,In-store,False
28/03/2024,INV-00864,1288,Filter Papers,2,$4.25,$8.50,East,In-store,False
16/01/2023,INV-00806,1280,Filter Papers,1,$4.25,$4.25,North,In-store,False
22/04/2024,INV-00646,1359,Coffee Beans 1kg,2,$18.50,$37.00,East,In-store,False
06/05/2024,INV-00191,1235,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
07/09/2023,INV-00738,1024,Filter Papers,3,$4.25,$12.75,North,In-store,False
01/03/2023,INV-01046,1320,Grinder,3,$129.00,$387.00,North,Online,False
30/08/2023,INV-00542,1250,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
14/07/2023,INV-01142,1297,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
05/10/2023,INV-00726,1048,Grinder,3,$129.00,$387.00,North,In-store,False
18/11/2023,INV-00896,1197,Espresso Machine,3,$449.00,"$1,347.00",East,Online,False
20/04/2024,INV-00142,1342,Filter Papers,2,$4.25,$8.50,West,In-store,False
06/07/2023,INV-00595,1011,Mug Set,1,$24.00,$24.00,West,In-store,False
28/01/2024,INV-01084,1067,Filter Papers,2,$4.25,$8.50,South,Online,False
19/05/2023,INV-00783,1049,Filter Papers,3,$4.25,$12.75,West,In-store,False
15/08/2023,INV-00837,1208,Espresso Machine,3,$449.00,"$1,347.00",East,Online,False
26/12/2023,INV-00864,1193,Mug Set,2,$24.00,$48.00,South,In-store,False
12/04/2023,INV-01132,1277,Grinder,2,$129.00,$258.00,South,Online,False
18/03/2023,INV-00866,1001,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
25/03/2024,INV-00796,1061,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
16/01/2024,INV-00888,1231,Coffee Beans 1kg,2,$18.50,$37.00,West,In-store,False
22/03/2023,INV-00031,1329,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
31/07/2023,INV-00772,1137,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
02/08/2023,INV-00110,1076,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
29/09/2023,INV-00129,1209,Grinder,2,$129.00,$258.00,East,Online,False
13/02/2024,INV-00482,1159,Grinder,3,$129.00,$387.00,North,Online,False
24/10/2023,INV-00459,1126,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
11/09/2023,INV-00347,1006,Filter Papers,2,$4.25,$8.50,West,In-store,False
21/09/2023,INV-00110,1102,Filter Papers,1,$4.25,$4.25,West,Online,False
14/04/2023,INV-00922,1109,Filter Papers,2,$4.25,$8.50,West,In-store,False
04/01/2024,INV-00936,1359,Filter Papers,3,$4.25,$12.75,West,Online,False
14/01/2023,INV-00495,1263,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
28/04/2023,INV-00381,1177,Mug Set,2,$24.00,$48.00,North,In-store,False
21/01/2023,INV-01161,1308,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
05/05/2023,INV-00686,1184,Filter Papers,3,$4.25,$12.75,South,Online,False
18/06/2024,INV-00716,1276,Milk Frother,2,$39.90,$79.80,South,In-store,False
14/11/2023,INV-00205,1208,Filter Papers,2,$4.25,$8.50,West,Online,False
25/11/2023,INV-01008,1200,Milk Frother,1,$39.90,$39.90,East,Online,False
07/01/2023,INV-00069,1296,Coffee Beans 1kg,3,$18.50,$55.50,East,Online,False
13/03/2024,INV-00136,1208,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
25/01/2023,INV-00745,1089,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
21/11/2023,INV-00984,1058,Filter Papers,3,$4.25,$12.75,North,In-store,False
22/11/2023,INV-00211,1149,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
24/08/2023,INV-00425,1299,Mug Set,1,$24.00,$24.00,East,In-store,False
04/06/2024,INV-00517,1023,Espresso Machine,1,$449.00,$449.00,West,In-store,False
18/05/2023,INV-00720,1102,Coffee Beans 1kg,3,$18.50,$55.50,South,In-store,False
26/11/2023,INV-00851,1358,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
06/02/2024,INV-00663,1214,Mug Set,3,$24.00,$72.00,North,In-store,False
01/03/2024,INV-00294,1320,Grinder,1,$129.00,$129.00,West,In-store,False
29/12/2023,INV-00202,1119,Grinder,1,$129.00,$129.00,North,Online,False
17/10/2023,INV-01116,1297,Milk Frother,2,$39.90,$79.80,South,In-store,False
03/06/2023,INV-00659,1277,Filter Papers,2,$4.25,$8.50,North,Online,False
10/11/2023,INV-00516,1237,Milk Frother,1,$39.90,$39.90,North,Online,False
26/10/2023,INV-00133,1039,Filter Papers,1,$4.25,$4.25,North,Online,False
25/01/2024,INV-00645,1215,Milk Frother,3,$39.90,$119.70,East,In-store,False
17/04/2024,INV-00153,1152,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
28/03/2024,INV-00700,1367,Filter Papers,1,$4.25,$4.25,West,In-store,False
17/09/2023,INV-00270,1024,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
14/06/2023,INV-00551,1285,Grinder,3,$129.00,$387.00,South,Online,False
26/04/2024,INV-00736,1086,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
14/04/2023,INV-00981,1100,Mug Set,1,$24.00,$24.00,South,In-store,False
21/02/2024,INV-00759,1118,Filter Papers,2,$4.25,$8.50,East,In-store,False
16/03/2024,INV-00859,1387,Espresso Machine,1,$449.00,$449.00,East,In-store,False
07/07/2023,INV-00204,1254,Mug Set,1,$24.00,$24.00,East,Online,False
12/05/2023,INV-00783,1161,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
02/08/2023,INV-01017,1048,Filter Papers,2,$4.25,$8.50,North,Online,False
25/05/2023,INV-01024,1098,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
09/05/2024,INV-00982,1363,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
08/05/2023,INV-01194,1307,Coffee Beans 1kg,2,$18.50,$37.00,West,In-store,False
30/01/2023,INV-00919,1188,Grinder,1,$129.00,$129.00,West,In-store,False
02/07/2023,INV-00758,1388,Mug Set,2,$24.00,$48.00,South,Online,False
27/12/2023,INV-00277,1336,Grinder,2,$129.00,$258.00,East,In-store,False
16/09/2023,INV-00127,1246,Mug Set,3,$24.00,$72.00,North,Online,False
10/08/2023,INV-01071,1355,Filter Papers,2,$4.25,$8.50,East,Online,False
15/01/2023,INV-00123,1209,Filter Papers,3,$4.25,$12.75,North,In-store,False
19/06/2023,INV-00743,1146,Filter Papers,2,$4.25,$8.50,North,In-store,False
15/04/2023,INV-00835,1283,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
29/01/2024,INV-01161,1031,Filter Papers,2,$4.25,$8.50,East,In-store,False
17/03/2024,INV-00878,1385,Filter Papers,3,$4.25,$12.75,East,In-store,False
02/04/2024,INV-00482,1122,Filter Papers,3,$4.25,$12.75,North,In-store,False
01/12/2023,INV-00328,1249,Filter Papers,2,$4.25,$8.50,East,Online,False
12/03/2024,INV-00725,1035,Milk Frother,1,$39.90,$39.90,North,In-store,False
08/01/2024,INV-01136,1259,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
30/05/2023,INV-00764,1373,Filter Papers,3,$4.25,$12.75,North,Online,False
11/08/2023,INV-00477,1329,Grinder,3,$129.00,$387.00,North,In-store,False
08/05/2024,INV-00933,1296,Espresso Machine,3,$449.00,"$1,347.00",South,Online,False
18/03/2024,INV-00769,1304,Filter Papers,1,$4.25,$4.25,South,In-store,False
15/02/2024,INV-01125,1310,Coffee Beans 1kg,2,$18.50,$37.00,West,Online,False
30/07/2023,INV-00819,1376,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
13/09/2023,INV-00386,1300,Milk Frother,2,$39.90,$79.80,,Online,False
05/01/2024,INV-00687,1009,Filter Papers,1,$4.25,$4.25,West,Online,False
03/06/2024,INV-00890,1083,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
13/02/2024,INV-00850,1125,Coffee Beans 1kg,2,$18.50,$37.00,West,Online,False
23/01/2024,INV-00180,1341,Espresso Machine,2,$449.00,$898.00,South,Online,False
11/01/2023,INV-01133,1229,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
20/09/2023,INV-01113,1283,Filter Papers,2,$4.25,$8.50,East,Online,False
27/12/2023,INV-00416,1196,Grinder,2,$129.00,$258.00,South,In-store,False
21/05/2023,INV-00560,1220,Coffee Beans 1kg,1,$18.50,$18.50,South,In-store,False
08/03/2024,INV-00110,1304,Grinder,3,$129.00,$387.00,West,Online,False
13/06/2024,INV-00871,1391,Filter Papers,1,$4.25,$4.25,West,Online,False
25/04/2024,INV-01152,1005,Filter Papers,2,$4.25,$8.50,West,Online,False
24/09/2023,INV-00044,1357,Grinder,3,$129.00,$387.00,North,In-store,False
30/05/2024,INV-00707,1213,Filter Papers,3,$4.25,$12.75,North,Online,False
31/03/2024,INV-00907,1266,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
28/02/2024,INV-00857,1023,Mug Set,3,$24.00,$72.00,West,Online,False
09/02/2024,INV-00844,1377,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
06/10/2023,INV-01174,1370,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
31/08/2023,INV-00202,1135,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
07/01/2023,INV-00040,1222,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
27/02/2024,INV-00912,1061,Mug Set,1,$24.00,$24.00,North,In-store,False
24/06/2024,INV-00365,1116,Filter Papers,3,$4.25,$12.75,East,Online,False
05/03/2024,INV-00441,1196,Mug Set,1,$24.00,$24.00,West,Online,False
11/04/2023,INV-01052,1154,Milk Frother,1,$39.90,$39.90,North,In-store,False
22/03/2024,INV-00328,1135,Coffee Beans 1kg,2,$18.50,$37.00,North,In-store,False
13/02/2024,INV-00329,1315,Filter Papers,2,$4.25,$8.50,East,Online,False
12/07/2023,INV-01063,1112,Grinder,3,$129.00,$387.00,East,In-store,False
04/08/2023,INV-00368,1186,Milk Frother,1,$39.90,$39.90,,In-store,False
16/12/2023,INV-00696,1203,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
12/05/2024,INV-01076,1249,Milk Frother,2,$39.90,$79.80,West,In-store,False
24/02/2024,INV-01035,1143,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
03/08/2023,INV-00090,1219,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
20/03/2024,INV-00468,1104,Mug Set,1,$24.00,$24.00,South,Online,False
21/04/2023,INV-00423,1101,Filter Papers,2,$4.25,$8.50,North,Online,False
03/01/2023,INV-00334,1383,Grinder,1,$129.00,$129.00,East,Online,False
12/09/2023,INV-00544,1173,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
06/06/2023,INV-00490,1082,Filter Papers,3,$4.25,$12.75,North,Online,False
05/07/2023,INV-00760,1041,Filter Papers,1,$4.25,$4.25,East,Online,False
07/05/2023,INV-00707,1366,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
22/11/2023,INV-01020,1203,Mug Set,2,$24.00,$48.00,South,Online,False
24/08/2023,INV-01009,1097,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
13/11/2023,INV-00827,1031,Espresso Machine,2,$449.00,$898.00,East,In-store,False
25/05/2024,INV-00781,1218,Milk Frother,1,$39.90,$39.90,West,In-store,False
16/01/2024,INV-00284,1003,Grinder,2,$129.00,$258.00,West,Online,False
08/03/2024,INV-00995,1215,Milk Frother,1,$39.90,$39.90,West,In-store,False
03/01/2023,INV-01094,1086,Espresso Machine,2,$449.00,$898.00,West,In-store,False
10/05/2023,INV-00646,1369,Mug Set,1,$24.00,$24.00,West,Online,False
16/05/2023,INV-00017,1174,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
15/12/2023,INV-00330,1304,Grinder,3,$129.00,$387.00,West,Online,False
09/07/2023,INV-00761,1144,Grinder,3,$129.00,$387.00,South,In-store,False
01/04/2024,INV-00685,1395,Filter Papers,2,$4.25,$8.50,North,Online,False
30/05/2024,INV-00056,1369,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
09/05/2024,INV-00657,1069,Filter Papers,2,$4.25,$8.50,West,In-store,False
06/05/2023,INV-00496,1343,Filter Papers,3,$4.25,$12.75,East,Online,False
08/05/2023,INV-00332,1090,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
28/03/2023,INV-00366,1366,Filter Papers,1,$4.25,$4.25,South,Online,False
08/12/2023,INV-00103,1369,Milk Frother,3,$39.90,$119.70,North,Online,False
23/08/2023,INV-00348,1081,Milk Frother,1,$39.90,$39.90,South,In-store,False
08/02/2024,INV-00969,1367,Filter Papers,2,$4.25,$8.50,West,In-store,False
27/10/2023,INV-00970,1166,Grinder,3,$129.00,$387.00,West,Online,False
04/07/2023,INV-00847,1061,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
11/03/2023,INV-01158,1124,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
11/04/2024,INV-00948,1101,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
29/04/2024,INV-01122,1226,Coffee Beans 1kg,2,$18.50,$37.00,West,Online,False
21/09/2023,INV-00060,1094,Filter Papers,2,$4.25,$8.50,West,Online,False
16/06/2023,INV-00059,1005,Milk Frother,3,$39.90,$119.70,,Online,False
04/10/2023,INV-00075,1241,Mug Set,3,$24.00,$72.00,West,In-store,False
22/12/2023,INV-00369,1349,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
15/04/2023,INV-00521,1147,Mug Set,1,$24.00,$24.00,North,In-store,False
11/07/2023,INV-00533,1307,Coffee Beans 1kg,2,$18.50,$37.00,,In-store,False
27/11/2023,INV-00220,1149,Grinder,3,$129.00,$387.00,North,Online,False
29/02/2024,INV-00137,1043,Milk Frother,2,$39.90,$79.80,North,Online,False
08/06/2023,INV-00919,1361,Mug Set,1,$24.00,$24.00,South,Online,False
29/03/2023,INV-00002,1240,Grinder,3,$129.00,$387.00,North,Online,False
03/01/2024,INV-00330,1010,Filter Papers,2,$4.25,$8.50,West,In-store,False
24/06/2023,INV-00886,1339,Filter Papers,2,$4.25,$8.50,East,Online,False
28/12/2023,INV-01073,1399,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
19/05/2024,INV-00440,1039,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
16/04/2023,INV-00189,1191,Filter Papers,3,$4.25,$12.75,North,Online,False
09/12/2023,INV-00919,1325,Filter Papers,1,$4.25,$4.25,North,In-store,False
01/01/2024,INV-00288,1185,Filter Papers,1,$4.25,$4.25,West,Online,False
29/02/2024,INV-00116,1068,Filter Papers,3,$4.25,$12.75,North,Online,False
31/10/2023,INV-00852,1333,Milk Frother,3,$39.90,$119.70,South,Online,False
04/12/2023,INV-00214,1148,Filter Papers,3,$4.25,$12.75,North,Online,False
02/11/2023,INV-00484,1245,Coffee Beans 1kg,2,$18.50,$37.00,,Online,False
10/03/2023,INV-00096,1250,Filter Papers,2,$4.25,$8.50,East,In-store,False
09/01/2024,INV-00543,1248,Milk Frother,3,$39.90,$119.70,East,Online,False
18/04/2023,INV-01136,1229,Espresso Machine,1,$449.00,$449.00,North,Online,False
25/01/2023,INV-00536,1363,Espresso Machine,3,$449.00,"$1,347.00",South,In-store,False
30/01/2024,INV-01128,1305,Espresso Machine,2,$449.00,$898.00,East,In-store,False
13/05/2023,INV-00816,1247,Filter Papers,2,$4.25,$8.50,East,Online,False
16/06/2023,INV-00478,1174,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
13/09/2023,INV-00912,1051,Filter Papers,2,$4.25,$8.50,East,Online,False
15/06/2024,INV-00784,1169,Filter Papers,1,$4.25,$4.25,West,In-store,False
24/01/2023,INV-00675,1100,Coffee Beans 1kg,1,$18.50,$18.50,,Online,False
18/01/2024,INV-00612,1380,Filter Papers,2,$4.25,$8.50,East,Online,False
26/09/2023,INV-00889,1223,Milk Frother,3,$39.90,$119.70,South,Online,False
07/05/2023,INV-01173,1354,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
08/08/2023,INV-00921,1220,Espresso Machine,2,$449.00,$898.00,,In-store,False
24/06/2023,INV-00741,1027,Mug Set,3,$24.00,$72.00,South,Online,False
15/02/2024,INV-00664,1203,Coffee Beans 1kg,1,$18.50,$18.50,South,In-store,False
11/07/2023,INV-00050,1398,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
13/03/2024,INV-00602,1022,Filter Papers,2,$4.25,$8.50,South,Online,False
17/08/2023,INV-00904,1119,Mug Set,2,$24.00,$48.00,West,In-store,False
25/10/2023,INV-00372,1021,Mug Set,1,$24.00,$24.00,North,Online,False
11/03/2024,INV-00126,1354,Espresso Machine,2,$449.00,$898.00,West,In-store,False
08/05/2024,INV-00508,1153,Grinder,2,$129.00,$258.00,South,Online,False
19/05/2024,INV-00585,1196,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
26/06/2023,INV-00790,1340,Grinder,1,$129.00,$129.00,East,In-store,False
22/01/2024,INV-00744,1112,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
28/09/2023,INV-00423,1103,Espresso Machine,1,$449.00,$449.00,East,Online,False
17/01/2023,INV-01169,1178,Filter Papers,1,$4.25,$4.25,East,In-store,False
08/09/2023,INV-00024,1086,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
08/09/2023,INV-00268,1142,Espresso Machine,1,$449.00,$449.00,North,Online,False
26/08/2023,INV-01125,1205,Grinder,1,$129.00,$129.00,North,Online,False
01/06/2023,INV-00750,1314,Filter Papers,1,$4.25,$4.25,South,Online,False
03/07/2023,INV-00524,1306,Coffee Beans 1kg,2,$18.50,$37.00,,Online,False
29/02/2024,INV-01120,1269,Mug Set,2,$24.00,$48.00,,Online,False
24/03/2023,INV-00975,1123,Filter Papers,3,$4.25,$12.75,East,In-store,False
